sha256,doc_id,doctype,is_solution,exam_id,exam_type,term,n,date,date_source,title,page_url,pdf_url,bytes,text_chars,ocr
140e302e20c7acbdb08429876496ac011b7ba819f1e4381fb5a20a0e14f7f04a,6.003-quiz1-2011F,exam,False,6.003-quiz1-2011F,quiz1,2011F,,2011-10-12,assumed,Quiz 1 Fall 2011 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-1-fall-2011/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/abaccd6013647c3dcacc697edfab18b0_MIT6_003F11_q1.pdf,692450,2736,False
43c4af7d4d01faf0fea12981da708f6ac4bc7a1a4baf3f6432a799fcc26b5517,6.003-quiz1-2011F-sol,exam,True,6.003-quiz1-2011F,quiz1,2011F,,2011-10-12,assumed,Quiz 1 Solution Fall 2011 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-1-solutions-fall-2011/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/65e858c21837a32166b9686e89c4d411_MIT6_003F11_q1_sol.pdf,752011,3653,False
00d2036cc1d44a8302d5c5d3af31571a59dc12971d1815b355299a2f0abeaad7,6.003-quiz2-2009F,exam,False,6.003-quiz2-2009F,quiz2,2009F,,2009-11-09,assumed,Quiz 2 Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-2-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/394dc0579a72293393261d95c8f7b40c_MIT6_003F11_F09q2.pdf,246861,4585,False
346e4c6b2d5e05aa102caf8df0128ad48cf8673cc1f49e36ff8a13b6f3af780d,6.003-quiz2-2009F-sol,exam,True,6.003-quiz2-2009F,quiz2,2009F,,2009-11-09,assumed,Quiz 2 Solution Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-2-solutions-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/3f4e6d962f74becf9c837714818f9ac0_MIT6_003F11_F09q2_sol.pdf,333732,6853,False
614900a68df95bdc061d9f4715efc33bdfec44bc30ba6f960316ae59f7d4315b,6.003-quiz2-2010S,exam,False,6.003-quiz2-2010S,quiz2,2010S,,2010-04-07,assumed,Quiz 2 Spring 2010 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-2-spring-2010/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/e4216385308967eda80a28f8614348ec_MIT6_003F11_S10q2.pdf,728953,2640,False
5c034831db217f4e67f36db238142edd8e4237cfd87ef392e915800ca8c7dbdf,6.003-quiz2-2010S-sol,exam,True,6.003-quiz2-2010S,quiz2,2010S,,2010-04-07,assumed,Quiz 2 Solution Spring 2010 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-2-solutions-spring-2010/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/9c2f69fc6b30958c1f50b5a5357e02c8_MIT6_003F11_S10q2_sol.pdf,348728,4383,False
6391ab5f0eac1ecfebefab9691fe3190bbc7f7c9c3162dcf99ac2b3e6004db7f,6.003-quiz2-2011F,exam,False,6.003-quiz2-2011F,quiz2,2011F,,2011-11-09,assumed,Quiz 2 Fall 2011 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-2-fall-2011/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/843195ca304060768566dd95d468f41b_MIT6_003F11_q2.pdf,694001,3339,False
4c99d166c01639b2ab2dbec833a4c71975028918e2c6ed21d7334b52da05088f,6.003-quiz2-2011F-sol,exam,True,6.003-quiz2-2011F,quiz2,2011F,,2011-11-09,assumed,Quiz 2 Solution Fall 2011 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-2-solutions-fall-2011/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/ae6f417a2310e54f4fceef3ac20ceeec_MIT6_003F11_q2_sol.pdf,764001,4356,False
2a31e57d01a421ee9227407d81b9901c9357001bfbd0b2b261424d36d13fdd1d,6.003-quiz3-2009F,exam,False,6.003-quiz3-2009F,quiz3,2009F,,2009-11-30,assumed,Quiz 3 Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-3-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/9fcf490ce20ab0247b756e1d3bf34a9b_MIT6_003F11_F09q3.pdf,728505,3876,False
26d2751e0025b1c585198bdc3fe458aa7c5496b9398073828908bad374b68fdd,6.003-quiz3-2009F-sol,exam,True,6.003-quiz3-2009F,quiz3,2009F,,2009-11-30,assumed,Quiz 3 Solution Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-3-solutions-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/0e46a5f2bb08ececade605a10b342993_MIT6_003F11_F09q3_sol.pdf,362495,5737,False
36cff24ced4689c1f0b2c45d7c2b94bb88c36e9063454d7a85f5da7d551249fc,6.003-quiz3-2011F,exam,False,6.003-quiz3-2011F,quiz3,2011F,,2011-11-30,assumed,Quiz 3 Fall 2011 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-3-fall-2011/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/46bd4742778c7596bd80d46c5daa1117_MIT6_003F11_q3.pdf,714944,3686,False
0cdebc6d8673f3d57ffad288b568a0b327029c64986cc736290234de912444f8,6.003-quiz3-2011F-sol,exam,True,6.003-quiz3-2011F,quiz3,2011F,,2011-11-30,assumed,Quiz 3 Solution Fall 2011 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-3-solutions-fall-2011/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/f6e689b56d3b8d60cb332a73b1667461_MIT6_003F11_q3_sol.pdf,796051,5110,False
